Date,Valeur,Price,Open,High,Low,Vol.,Change %
10/19/2020,SMG,22.29,22.29,22.29,22.29,0.04K,-2.96%
10/13/2020,SMG,22.97,22.97,22.97,22.97,0.03K,-0.13%
10/09/2020,SMG,23,23,23,23,0.05K,-2.95%
10/08/2020,SMG,23.7,23.7,23.7,23.7,0.05K,-0.84%
10/05/2020,SMG,23.9,23.9,23.9,23.9,0.05K,2.62%
09/30/2020,SMG,23.29,23.29,23.29,23.29,0.01K,0.00%
09/29/2020,SMG,23.29,23.98,23.98,23.29,0.22K,0.00%
09/28/2020,SMG,23.29,23.28,23.29,23.28,0.11K,-2.92%
09/25/2020,SMG,23.99,23.99,23.99,23.99,0.15K,-3.19%
09/24/2020,SMG,24.78,24.78,24.78,24.78,0.05K,-0.24%
09/23/2020,SMG,24.84,24.84,24.84,24.84,0.05K,-0.24%
09/22/2020,SMG,24.9,24.9,24.9,24.9,0.05K,2.68%
09/21/2020,SMG,24.25,24.25,24.25,24.25,0.05K,-3.00%
