Date,Valeur,Price,Open,High,Low,Vol.,Change %
11/21/2022,Star,158.9,159,159,158.9,0.33K,-0.06%
11/18/2022,Star,159,159,159,159,0.10K,1.27%
11/16/2022,Star,157,161.99,161.99,157,0.19K,-1.26%
11/15/2022,Star,159,162,162,159,0.38K,-1.85%
11/14/2022,Star,162,169.9,169.9,162,0.24K,-1.26%
11/11/2022,Star,164.06,160,164.06,160,4.32K,4.50%
11/10/2022,Star,157,154,157,154,1.56K,3.22%
11/09/2022,Star,152.1,152,152.1,152,1.80K,0.73%
11/08/2022,Star,151,150,151,150,0.71K,0.67%
11/07/2022,Star,150,150.05,150.05,150,1.14K,1.35%
11/04/2022,Star,148,148,148,148,1.90K,2.07%
11/03/2022,Star,145,145,145,145,1.57K,0.00%
11/02/2022,Star,145,145,145,145,2.48K,2.79%
11/01/2022,Star,141.07,141.07,141.07,141.07,1.42K,4.50%
10/31/2022,Star,135,135,135,135,0.14K,3.85%
10/28/2022,Star,130,129.5,130,129.5,0.35K,1.17%
10/26/2022,Star,128.5,127,128.5,127,0.33K,1.98%
10/25/2022,Star,126,126,126,126,0.05K,0.00%
10/24/2022,Star,126,126,126,126,0.34K,2.68%
10/21/2022,Star,122.71,122.71,122.71,122.71,0.01K,-4.50%
10/20/2022,Star,128.49,128.49,128.49,128.49,0.00K,4.46%
10/19/2022,Star,123,123,123,123,0.00K,-3.91%
10/18/2022,Star,128.01,128.01,128.01,128.01,0.13K,0.00%
10/17/2022,Star,128.01,128.01,128.01,128.01,0.01K,0.00%
10/14/2022,Star,128.01,128.01,128.01,128.01,0.02K,0.00%
10/13/2022,Star,128.01,128.01,128.01,128.01,0.16K,1.59%
10/12/2022,Star,126.01,126.01,126.01,126.01,1.10K,0.00%
10/11/2022,Star,126.01,126,126.01,126,0.64K,9.57%
10/10/2022,Star,115,115,115,115,0.01K,-4.17%
10/07/2022,Star,120,120,120,120,0.01K,-0.83%
10/06/2022,Star,121,121,121,121,0.01K,-3.98%
10/05/2022,Star,126.01,126.01,126.01,126.01,0.00K,0.00%
10/04/2022,Star,126.01,126.01,126.01,126.01,0.06K,0.01%
10/03/2022,Star,126,126,126,126,10.00K,0.80%
09/30/2022,Star,125,125,125,125,0.06K,0.00%
09/29/2022,Star,125,121,125,121,0.54K,1.61%
09/28/2022,Star,123.02,123.02,123.02,123.02,0.02K,1.65%
09/27/2022,Star,121.02,121.02,121.02,121.02,0.03K,0.02%
09/26/2022,Star,121,125,125,121,0.03K,0.00%
