Date,Valeur,Price,Open,High,Low,Vol.,Change %
01/20/2023,TELNET,7.14,7.14,7.14,7.05,1.81K,-0.14%
01/19/2023,TELNET,7.15,7.14,7.15,7.01,1.46K,0.00%
01/18/2023,TELNET,7.15,6.95,7.19,6.95,2.77K,0.85%
01/17/2023,TELNET,7.09,7.1,7.15,7.01,3.08K,0.00%
01/16/2023,TELNET,7.09,6.9,7.09,6.9,24.30K,-0.28%
01/13/2023,TELNET,7.11,6.95,7.11,6.9,5.16K,1.86%
01/12/2023,TELNET,6.98,6.94,7,6.92,17.55K,0.29%
01/11/2023,TELNET,6.96,6.98,7,6.96,1.45K,0.14%
01/10/2023,TELNET,6.95,6.94,6.98,6.94,5.69K,-0.43%
01/09/2023,TELNET,6.98,7,7,6.95,3.06K,-1.55%
01/06/2023,TELNET,7.09,7,7.09,7,2.39K,0.00%
01/05/2023,TELNET,7.09,7.12,7.12,7,0.18K,-0.14%
01/04/2023,TELNET,7.1,7.15,7.15,7.01,3.96K,-1.39%
01/03/2023,TELNET,7.2,7.3,7.3,7.15,1.24K,-1.37%
01/02/2023,TELNET,7.3,7.69,7.69,7.3,1.10K,-4.95%
12/30/2022,TELNET,7.68,7.6,7.7,7.59,31.41K,-1.41%
12/29/2022,TELNET,7.79,7.48,7.95,7.48,25.81K,3.87%
12/28/2022,TELNET,7.5,7.08,7.5,7.07,21.68K,5.78%
12/27/2022,TELNET,7.09,7.09,7.09,6.9,1.43K,1.29%
12/26/2022,TELNET,7,7,7,6.95,0.65K,0.00%
12/23/2022,TELNET,7,7.2,7.2,6.85,11.83K,0.00%
12/22/2022,TELNET,7,7.2,7.2,7,0.12K,0.00%
12/21/2022,TELNET,7,7.1,7.1,7,6.82K,-0.99%
12/20/2022,TELNET,7.07,7.15,7.2,7.07,1.59K,-1.81%
12/19/2022,TELNET,7.2,7.15,7.2,7.15,0.20K,0.14%
12/16/2022,TELNET,7.19,7.19,7.19,7.15,1.84K,-0.28%
12/15/2022,TELNET,7.21,7.22,7.22,7.15,0.11K,0.84%
12/14/2022,TELNET,7.15,7.18,7.21,7.15,0.13K,-0.42%
12/13/2022,TELNET,7.18,7.22,7.22,7.18,0.58K,-0.55%
12/12/2022,TELNET,7.22,7.17,7.22,7.16,2.55K,0.28%
12/09/2022,TELNET,7.2,7.15,7.2,7.15,0.98K,0.00%
12/08/2022,TELNET,7.2,7.2,7.2,7.16,0.50K,0.00%
12/07/2022,TELNET,7.2,7.27,7.27,7.2,1.00K,0.00%
12/06/2022,TELNET,7.2,7.29,7.29,7.2,0.96K,-0.14%
12/05/2022,TELNET,7.21,7.21,7.22,7.19,0.62K,-0.28%
12/02/2022,TELNET,7.23,7.12,7.23,7.1,0.50K,1.40%
12/01/2022,TELNET,7.13,7.29,7.29,7.13,1.16K,-0.42%
11/30/2022,TELNET,7.16,7.29,7.29,7.16,0.89K,-0.28%
11/29/2022,TELNET,7.18,7.1,7.18,7.1,0.85K,-0.28%
11/28/2022,TELNET,7.2,7.1,7.2,7.1,2.27K,0.00%
11/25/2022,TELNET,7.2,7.11,7.2,7.1,4.01K,0.00%
11/24/2022,TELNET,7.2,7.26,7.27,7.13,0.94K,-0.96%
11/23/2022,TELNET,7.27,7.17,7.29,7.17,1.80K,1.25%
11/22/2022,TELNET,7.18,7.18,7.18,7.08,39.96K,0.00%
11/21/2022,TELNET,7.18,7.3,7.3,7.18,3.14K,-1.51%
11/18/2022,TELNET,7.29,7.3,7.3,7.18,0.62K,0.00%
11/17/2022,TELNET,7.29,7.25,7.3,7.25,0.58K,0.97%
11/16/2022,TELNET,7.22,7.35,7.35,7.22,0.08K,0.28%
