Date,Valeur,Price,Open,High,Low,Vol.,Change %
01/27/2022,SOMOC,0.87,0.87,0.87,0.85,17.97K,1.16%
01/26/2022,SOMOC,0.86,0.87,0.87,0.85,22.52K,0.00%
01/25/2022,SOMOC,0.86,0.87,0.87,0.85,3.59K,0.00%
01/24/2022,SOMOC,0.86,0.86,0.86,0.85,3.80K,4.88%
01/22/2022,SOMOC,0.82,0.82,0.82,0.82,,-4.65%
01/21/2022,SOMOC,0.86,0.87,0.87,0.85,12.48K,0.00%
01/20/2022,SOMOC,0.86,0.86,0.86,0.85,6.00K,0.00%
01/19/2022,SOMOC,0.86,0.86,0.87,0.84,7.10K,0.00%
01/18/2022,SOMOC,0.86,0.85,0.87,0.85,11.80K,1.18%
01/17/2022,SOMOC,0.85,0.85,0.85,0.85,3.38K,0.00%
01/14/2022,SOMOC,0.85,0.85,0.85,0.84,3.16K,-1.16%
01/13/2022,SOMOC,0.86,0.86,0.86,0.84,6.50K,1.18%
01/12/2022,SOMOC,0.85,0.88,0.88,0.85,31.04K,-2.30%
01/11/2022,SOMOC,0.87,0.88,0.88,0.85,9.01K,-1.14%
01/10/2022,SOMOC,0.88,0.88,0.88,0.87,22.51K,0.00%
01/07/2022,SOMOC,0.88,0.85,0.88,0.85,124.65K,3.53%
01/06/2022,SOMOC,0.85,0.84,0.87,0.83,41.71K,1.19%
01/05/2022,SOMOC,0.84,0.85,0.85,0.83,41.29K,-1.18%
01/04/2022,SOMOC,0.85,0.84,0.85,0.84,39.66K,0.00%
01/03/2022,SOMOC,0.85,0.84,0.85,0.82,30.65K,0.00%
12/31/2021,SOMOC,0.85,0.84,0.85,0.83,3.61K,1.19%
12/30/2021,SOMOC,0.84,0.85,0.86,0.84,5.55K,0.00%
12/29/2021,SOMOC,0.84,0.82,0.84,0.82,5.49K,5.00%
12/28/2021,SOMOC,0.8,0.83,0.83,0.8,28.27K,-2.44%
12/27/2021,SOMOC,0.82,0.82,0.83,0.82,12.83K,-1.20%
12/24/2021,SOMOC,0.83,0.84,0.84,0.82,18.78K,-1.19%
12/23/2021,SOMOC,0.84,0.86,0.86,0.82,4.00K,0.00%
12/22/2021,SOMOC,0.84,0.86,0.86,0.84,37.69K,-1.18%
12/21/2021,SOMOC,0.85,0.86,0.87,0.85,10.44K,-2.30%
12/20/2021,SOMOC,0.87,0.87,0.87,0.85,1.73K,0.00%
12/16/2021,SOMOC,0.87,0.87,0.87,0.86,4.68K,0.00%
12/15/2021,SOMOC,0.87,0.87,0.88,0.85,37.98K,0.00%
12/14/2021,SOMOC,0.87,0.87,0.87,0.85,7.48K,-1.14%
12/13/2021,SOMOC,0.88,0.88,0.88,0.85,12.00K,1.15%
12/10/2021,SOMOC,0.87,0.87,0.88,0.86,2.03K,-1.14%
12/09/2021,SOMOC,0.88,0.88,0.88,0.86,1.05K,0.00%
12/08/2021,SOMOC,0.88,0.9,0.9,0.85,4.73K,1.15%
12/07/2021,SOMOC,0.87,0.9,0.9,0.86,7.06K,0.00%
12/06/2021,SOMOC,0.87,0.9,0.9,0.86,1.53K,-1.14%
12/03/2021,SOMOC,0.88,0.88,0.88,0.87,2.69K,0.00%
12/02/2021,SOMOC,0.88,0.88,0.89,0.88,0.30K,0.00%
12/01/2021,SOMOC,0.88,0.88,0.88,0.87,2.82K,0.00%
11/30/2021,SOMOC,0.88,0.89,0.89,0.87,2.26K,-1.12%
11/29/2021,SOMOC,0.89,0.89,0.9,0.89,0.71K,1.14%
11/26/2021,SOMOC,0.88,0.88,0.89,0.87,9.31K,-1.12%
11/25/2021,SOMOC,0.89,0.86,0.9,0.86,10.17K,2.30%
11/24/2021,SOMOC,0.87,0.88,0.88,0.87,6.35K,-1.14%
11/23/2021,SOMOC,0.88,0.88,0.88,0.87,0.71K,0.00%
11/22/2021,SOMOC,0.88,0.89,0.89,0.86,4.68K,-1.12%
11/19/2021,SOMOC,0.89,0.89,0.89,0.86,24.95K,-1.11%
11/18/2021,SOMOC,0.9,0.88,0.9,0.87,6.38K,1.12%
11/17/2021,SOMOC,0.89,0.9,0.9,0.89,22.87K,-1.11%
11/16/2021,SOMOC,0.9,0.9,0.91,0.89,3.40K,1.12%
11/15/2021,SOMOC,0.89,0.9,0.9,0.89,7.05K,-1.11%
11/12/2021,SOMOC,0.9,0.9,0.9,0.89,10.16K,-2.17%
11/11/2021,SOMOC,0.92,0.9,0.92,0.88,7.77K,1.10%
11/10/2021,SOMOC,0.91,0.92,0.93,0.89,6.90K,-1.09%
11/09/2021,SOMOC,0.92,0.9,0.92,0.9,23.53K,1.10%
11/08/2021,SOMOC,0.91,0.9,0.91,0.89,17.75K,1.11%
11/05/2021,SOMOC,0.9,0.9,0.9,0.89,7.85K,0.00%
11/04/2021,SOMOC,0.9,0.9,0.91,0.89,18.09K,-2.17%
11/03/2021,SOMOC,0.92,0.9,0.92,0.9,21.08K,3.37%
11/02/2021,SOMOC,0.89,0.93,0.93,0.89,15.81K,0.00%
11/01/2021,SOMOC,0.89,0.93,0.93,0.89,11.35K,-3.26%
10/29/2021,SOMOC,0.92,0.92,0.93,0.91,36.32K,1.10%
10/28/2021,SOMOC,0.91,0.9,0.91,0.89,33.32K,1.11%
10/27/2021,SOMOC,0.9,0.9,0.91,0.9,7.80K,0.00%
10/26/2021,SOMOC,0.9,0.91,0.91,0.89,26.46K,-1.10%
10/25/2021,SOMOC,0.91,0.91,0.92,0.9,13.33K,1.11%
10/22/2021,SOMOC,0.9,0.93,0.93,0.88,10.48K,-2.17%
10/21/2021,SOMOC,0.92,0.94,0.94,0.89,16.34K,-2.13%
10/20/2021,SOMOC,0.94,0.94,0.95,0.93,99.06K,0.00%
10/19/2021,SOMOC,0.94,0.95,0.95,0.93,28.02K,0.00%
10/14/2021,SOMOC,0.94,0.93,0.94,0.93,11.19K,2.17%
10/13/2021,SOMOC,0.92,0.91,0.94,0.91,113.14K,1.10%
10/12/2021,SOMOC,0.91,0.86,0.91,0.86,171.79K,5.81%
10/11/2021,SOMOC,0.86,0.86,0.87,0.85,41.14K,1.18%
10/08/2021,SOMOC,0.85,0.85,0.87,0.85,43.84K,0.00%
