Date,Valeur,Price,Open,High,Low,Vol.,Change %
02/14/2022,STPIL,13.64,13.4,13.64,13.4,1.36K,1.79%
02/11/2022,STPIL,13.4,13.4,13.66,13.4,2.93K,0.00%
02/10/2022,STPIL,13.4,13.15,13.41,13.15,0.31K,-1.90%
02/09/2022,STPIL,13.66,13.41,13.66,13.41,0.11K,-0.15%
02/08/2022,STPIL,13.68,13,13.68,13,0.18K,-0.15%
02/07/2022,STPIL,13.7,13.5,13.7,13.5,0.35K,3.24%
02/04/2022,STPIL,13.27,13.01,13.27,13,0.58K,2.00%
02/03/2022,STPIL,13.01,13.5,13.5,13.01,0.65K,0.08%
02/02/2022,STPIL,13,12.99,13.61,12.99,0.82K,0.23%
02/01/2022,STPIL,12.97,12.97,12.99,12.97,0.50K,0.15%
01/31/2022,STPIL,12.95,12.9,12.95,12.9,0.80K,0.39%
01/28/2022,STPIL,12.9,12.75,12.9,12.73,0.69K,0.00%
01/27/2022,STPIL,12.9,12.9,12.95,12.85,1.20K,0.39%
01/25/2022,STPIL,12.85,12.96,12.96,12.85,0.10K,-0.85%
01/24/2022,STPIL,12.96,12.97,12.97,12.96,0.35K,0.00%
01/21/2022,STPIL,12.96,12.8,12.97,12.8,0.32K,0.54%
01/20/2022,STPIL,12.89,12.89,12.89,12.89,0.17K,0.00%
01/19/2022,STPIL,12.89,12.89,12.9,12.89,0.44K,0.00%
01/17/2022,STPIL,12.89,12.74,12.89,12.74,0.15K,1.18%
01/14/2022,STPIL,12.74,12.9,12.9,12.74,0.30K,-1.92%
01/11/2022,STPIL,12.99,12.84,12.99,12.84,0.07K,1.17%
01/10/2022,STPIL,12.84,12.99,12.99,12.84,1.69K,-1.23%
01/07/2022,STPIL,13,12.85,13,12.85,0.08K,1.17%
01/06/2022,STPIL,12.85,12.88,12.88,12.7,0.55K,-1.23%
01/05/2022,STPIL,13.01,13.29,13.29,13.01,3.19K,-3.27%
01/04/2022,STPIL,13.45,12.87,13.45,12.87,2.35K,-0.37%
01/03/2022,STPIL,13.5,13.1,13.5,13.1,0.16K,5.06%
12/31/2021,STPIL,12.85,12.8,12.85,12.8,1.12K,0.00%
12/30/2021,STPIL,12.85,12.53,13.05,12.33,15.67K,0.55%
12/29/2021,STPIL,12.78,12.65,12.78,12.3,2.31K,-0.16%
12/28/2021,STPIL,12.8,12.3,12.8,12.3,2.42K,3.90%
12/27/2021,STPIL,12.32,12.25,12.33,12.23,4.50K,-0.08%
12/24/2021,STPIL,12.33,12.33,12.33,12.33,0.13K,0.65%
12/23/2021,STPIL,12.25,12.35,12.35,12.25,3.46K,-0.81%
12/22/2021,STPIL,12.35,12.32,12.35,12.32,4.00K,-3.89%
12/21/2021,STPIL,12.85,12.85,12.85,12.85,0.00K,0.00%
12/20/2021,STPIL,12.85,12.98,12.98,12.85,0.74K,0.00%
12/15/2021,STPIL,12.85,12.85,12.85,12.85,0.08K,1.58%
12/14/2021,STPIL,12.65,12.65,12.65,12.3,0.11K,-1.94%
12/13/2021,STPIL,12.9,12.21,12.9,12.21,0.01K,5.65%
12/10/2021,STPIL,12.21,12.8,12.9,12.21,0.02K,-2.32%
12/09/2021,STPIL,12.5,12.74,12.74,12.2,1.69K,-1.96%
12/08/2021,STPIL,12.75,12.78,12.78,12.75,7.96K,-0.23%
12/07/2021,STPIL,12.78,12.79,12.79,12.78,0.14K,-0.93%
