Date,Valeur,Price,Open,High,Low,Vol.,Change %
01/24/2022,DELICE,15.51,15.49,15.6,15.48,9.64K,0.06%
01/22/2022,DELICE,15.5,15.5,15.5,15.5,,0.98%
01/21/2022,DELICE,15.35,15.25,15.49,15.25,1.20K,0.66%
01/20/2022,DELICE,15.25,15,15.25,15,3.65K,1.67%
01/19/2022,DELICE,15,15,15.01,15,1.03K,0.00%
01/18/2022,DELICE,15,15.28,15.28,15,2.14K,0.00%
01/17/2022,DELICE,15,15.3,15.3,15,1.90K,-1.90%
01/14/2022,DELICE,15.29,14.85,15.29,14.85,3.28K,1.93%
01/13/2022,DELICE,15,14.84,15,14.84,3.62K,1.01%
01/12/2022,DELICE,14.85,14.85,14.85,14.85,0.23K,-1.00%
01/11/2022,DELICE,15,14.85,15,14.85,2.40K,1.01%
01/10/2022,DELICE,14.85,14.6,14.85,14.55,1.15K,1.02%
01/07/2022,DELICE,14.7,14.8,14.98,14.7,5.93K,-0.68%
01/06/2022,DELICE,14.8,14.8,14.8,14.8,0.28K,-0.67%
01/05/2022,DELICE,14.9,14.7,14.94,14.7,0.79K,-0.27%
01/04/2022,DELICE,14.94,14.94,14.94,14.94,0.66K,-0.40%
01/03/2022,DELICE,15,15,15,15,1.90K,0.00%
12/31/2021,DELICE,15,14.7,15,14.7,1.25K,1.28%
12/30/2021,DELICE,14.81,14.7,14.81,14.7,1.30K,0.75%
12/29/2021,DELICE,14.7,14.71,14.72,14.68,2.54K,-0.07%
12/28/2021,DELICE,14.71,14.83,15,14.71,183.55K,-0.81%
12/27/2021,DELICE,14.83,14.7,14.83,14.7,9.18K,0.14%
12/24/2021,DELICE,14.81,14.81,14.81,14.81,0.00K,0.00%
12/23/2021,DELICE,14.81,14.81,14.81,14.81,0.20K,0.07%
12/22/2021,DELICE,14.8,14.7,14.8,14.7,18.10K,0.68%
12/21/2021,DELICE,14.7,14.7,14.7,14.7,0.05K,-0.68%
12/20/2021,DELICE,14.8,14.79,14.8,14.68,90.54K,0.07%
12/16/2021,DELICE,14.79,14.67,14.79,14.67,130.00K,0.82%
12/15/2021,DELICE,14.67,14.67,14.79,14.67,45.03K,0.00%
12/14/2021,DELICE,14.67,14.8,14.8,14.66,40.43K,-0.88%
12/13/2021,DELICE,14.8,14.78,14.8,14.78,1.61K,0.14%
12/10/2021,DELICE,14.78,14.78,14.78,14.61,24.93K,0.00%
12/09/2021,DELICE,14.78,14.79,14.79,14.78,43.07K,-0.07%
12/08/2021,DELICE,14.79,14.8,14.8,14.65,40.40K,1.30%
12/07/2021,DELICE,14.6,14.79,14.79,14.6,0.58K,-0.68%
12/06/2021,DELICE,14.7,14.7,14.7,14.7,0.50K,-0.61%
12/03/2021,DELICE,14.79,14.78,14.79,14.78,42.58K,0.07%
12/02/2021,DELICE,14.78,14.61,14.78,14.6,1.10K,-0.07%
12/01/2021,DELICE,14.79,14.79,14.79,14.79,57.36K,-0.07%
11/30/2021,DELICE,14.8,14.8,14.8,14.75,28.85K,0.00%
11/29/2021,DELICE,14.8,14.79,14.8,14.78,7.30K,0.00%
11/26/2021,DELICE,14.8,14.7,14.8,14.7,0.20K,0.00%
11/25/2021,DELICE,14.8,14.8,14.8,14.8,0.35K,0.00%
11/24/2021,DELICE,14.8,14.8,14.8,14.8,1.00K,1.37%
11/23/2021,DELICE,14.6,14.6,14.6,14.55,1.08K,-0.68%
11/22/2021,DELICE,14.7,14.8,14.8,14.7,0.18K,-0.68%
11/19/2021,DELICE,14.8,14.8,14.8,14.74,1.28K,0.41%
11/18/2021,DELICE,14.74,14.74,14.74,14.74,0.20K,0.00%
11/17/2021,DELICE,14.74,14.74,14.8,14.73,3.16K,0.00%
11/16/2021,DELICE,14.74,14.7,14.74,14.7,0.41K,0.00%
11/15/2021,DELICE,14.74,14.74,14.74,14.7,0.81K,0.00%
11/12/2021,DELICE,14.74,14.69,14.74,14.69,0.26K,0.27%
11/11/2021,DELICE,14.7,14.74,14.74,14.7,2.12K,0.00%
11/10/2021,DELICE,14.7,14.75,14.75,14.7,0.40K,-0.34%
11/09/2021,DELICE,14.75,14.75,14.75,14.75,0.20K,0.41%
11/08/2021,DELICE,14.69,14.7,14.7,14.69,0.29K,-0.07%
11/05/2021,DELICE,14.7,14.8,14.8,14.7,0.72K,-1.01%
11/04/2021,DELICE,14.85,14.7,14.85,14.7,10.90K,1.02%
11/03/2021,DELICE,14.7,14.78,14.8,14.7,3.17K,-0.54%
11/02/2021,DELICE,14.78,14.7,14.78,14.7,2.25K,0.54%
11/01/2021,DELICE,14.7,14.69,14.7,14.69,2.65K,0.07%
10/29/2021,DELICE,14.69,14.69,14.69,14.65,11.52K,0.62%
10/28/2021,DELICE,14.6,14.6,14.69,14.48,36.01K,0.69%
10/27/2021,DELICE,14.5,14.5,14.5,14.45,1.64K,0.00%
10/26/2021,DELICE,14.5,14.5,14.5,14.5,1.18K,-0.68%
10/25/2021,DELICE,14.6,14.6,14.6,14.5,0.59K,0.00%
10/22/2021,DELICE,14.6,14.5,14.69,14.5,1.47K,-0.61%
10/21/2021,DELICE,14.69,14.69,14.69,14.69,0.50K,0.00%
10/20/2021,DELICE,14.69,14.69,14.69,14.69,0.00K,-0.07%
10/19/2021,DELICE,14.7,14.7,14.7,14.7,0.51K,0.00%
10/14/2021,DELICE,14.7,14.43,14.7,14.43,0.62K,0.00%
10/13/2021,DELICE,14.7,14.69,14.7,14.69,0.50K,0.07%
10/12/2021,DELICE,14.69,14.7,14.7,14.64,0.41K,-0.07%
10/11/2021,DELICE,14.7,14.7,14.8,14.7,3.00K,0.00%
10/08/2021,DELICE,14.7,14.65,14.7,14.5,2.29K,0.34%
10/07/2021,DELICE,14.65,14.7,14.7,14.65,0.02K,0.00%
10/06/2021,DELICE,14.65,14.5,14.7,14.5,6.84K,0.69%
10/05/2021,DELICE,14.55,14.6,14.6,14.5,3.53K,-0.34%
10/04/2021,DELICE,14.6,14.6,14.6,14.6,0.59K,-0.34%
10/01/2021,DELICE,14.65,14.51,14.65,14.5,0.50K,-0.34%
09/30/2021,DELICE,14.7,14.7,14.7,14.7,0.87K,0.00%
09/29/2021,DELICE,14.7,14.69,14.7,14.69,1.67K,0.41%
09/28/2021,DELICE,14.64,14.5,14.64,14.5,5.33K,0.62%
